pid,fid12,cfps2012_age,cfps2012_gender,qe104,qq301,qz202,sw1r,kr1ckp4
440515106,440515,77,女,丧偶,否,3,,不适用
440485101,440485,58,女,丧偶,否,5,,不适用
440552103,440552,31,男,在婚（有配偶）,,,小学,
440512102,440512,45,男,在婚（有配偶）,否,3,,不适用
440527111,440527,80,女,丧偶,否,4,,不适用
440556104,440556,28,男,未婚,,,文盲/半文盲,
440513104,535887,41,女,在婚（有配偶）,否,6,,不适用
440527102,440527,59,女,在婚（有配偶）,否,4,,不适用
441241102,441241,59,男,在婚（有配偶）,否,4,,不适用
440482102,440482,39,男,在婚（有配偶）,,,小学,
440481103,440481,27,男,未婚,,,小学,
440544101,440544,34,男,在婚（有配偶）,否,5,,不适用
440537103,440537,28,男,在婚（有配偶）,,,小学,
440546102,440546,48,男,在婚（有配偶）,,,小学,
440537109,440537,90,男,丧偶,,,文盲/半文盲,
441243101,441243,48,男,在婚（有配偶）,否,5,,不适用
440494103,440494,37,男,在婚（有配偶）,否,5,,不适用
440521102,440521,62,女,在婚（有配偶）,否,5,,不适用
441256108,441256,32,男,未婚,,,初中,
440535102,440535,60,女,在婚（有配偶）,否,5,,不适用
440525102,440525,76,女,在婚（有配偶）,否,3,,不适用
441260104,441260,26,男,未婚,,,大专,
440557105,440557,65,女,丧偶,,,文盲/半文盲,
440482101,440482,39,女,在婚（有配偶）,否,5,,不适用
440560101,440560,66,男,在婚（有配偶）,否,5,,不适用
440535104,440535,29,女,在婚（有配偶）,,,不知道,
440513101,440513,81,男,在婚（有配偶）,是,5,,不适用
440556103,440556,31,男,在婚（有配偶）,,,小学,
440477101,440477,50,女,在婚（有配偶）,否,5,,不适用
441237103,441237,23,男,未婚,,,小学,
440550101,440550,45,男,未婚,否,5,,不适用
440485102,440485,38,男,在婚（有配偶）,,,文盲/半文盲,
441255102,441255,71,女,在婚（有配偶）,否,4,,不适用
440544106,440544,61,男,在婚（有配偶）,否,5,,不适用
440518101,440518,67,男,在婚（有配偶）,否,4,,不适用
440538102,440538,49,女,在婚（有配偶）,否,5,,不适用
441252104,441252,18,女,未婚,,,初中,
440519105,440519,20,男,未婚,,,不适用,
187118432,187118,35,女,在婚（有配偶）,否,5,,不适用
440512104,440512,42,女,在婚（有配偶）,否,4,,不适用
440548104,440548,21,女,未婚,,,小学,
440508107,440508,87,女,丧偶,否,3,,不适用
441252103,441252,21,男,未婚,,,小学,
440513105,535887,20,男,未婚,,,不适用,
441260101,441260,55,男,在婚（有配偶）,否,5,,不适用
440528101,440528,48,男,离婚,否,5,,不适用
440501104,440501,21,男,未婚,,,不适用,
440495106,440495,21,女,未婚,,,初中,
440525103,440525,48,男,未婚,否,4,,不适用
440502104,440502,27,男,未婚,,,初中,
440505102,440505,60,女,在婚（有配偶）,否,5,,不适用
440493101,440493,66,男,在婚（有配偶）,否,5,,不适用
440527104,440527,32,女,在婚（有配偶）,,,高中/中专/技校/职高,
440543101,440543,49,男,在婚（有配偶）,否,5,,不适用
440543103,440543,25,男,未婚,否,5,高中/中专/技校/职高,不适用
441252102,441252,45,男,在婚（有配偶）,否,5,,不适用
441252101,441252,41,女,在婚（有配偶）,否,5,,不适用
440556106,440556,32,女,在婚（有配偶）,,,初中,
440560102,440560,56,女,在婚（有配偶）,否,5,,不适用
440547106,440547,81,女,丧偶,否,5,,不适用
440548103,440548,17,男,未婚,否,5,,不适用
440508104,440508,19,男,未婚,否,6,,不适用
441243103,441243,16,男,未婚,否,6,,初中
441259104,441259,25,女,未婚,,,大学本科,
440483104,440483,25,男,未婚,,,初中,
440512103,440512,41,男,未婚,否,5,,不适用
440492102,440492,39,女,在婚（有配偶）,否,5,,不适用
440543105,440543,21,男,未婚,,,不适用,
441253102,441253,24,男,未婚,否,5,,不适用
440491102,440491,46,男,在婚（有配偶）,否,3,,不适用
440483102,440483,54,男,在婚（有配偶）,否,5,,不适用
440525104,440525,37,男,在婚（有配偶）,否,5,,不适用
440560105,440560,27,男,未婚,否,5,,不适用
440542101,440542,85,女,丧偶,否,5,,不适用
441256106,441256,32,女,在婚（有配偶）,,,小学,
440544107,440544,57,女,在婚（有配偶）,否,5,,不适用
440560104,440560,30,女,未婚,,,小学,
440526101,440526,45,男,在婚（有配偶）,否,5,,不适用
440508105,440508,17,男,未婚,,,初中,
440479101,440479,78,男,未婚,否,5,,不适用
440542103,440542,58,女,在婚（有配偶）,,,文盲/半文盲,
441256105,441256,32,男,在婚（有配偶）,,,高中/中专/技校/职高,
440495101,440495,46,女,在婚（有配偶）,否,5,,不适用
440518431,440518,36,男,未婚,否,5,,不适用
440533103,440533,39,女,在婚（有配偶）,,,不知道,
440505103,440505,30,男,在婚（有配偶）,,,高中/中专/技校/职高,
441257105,441257,17,女,未婚,否,5,,不适用
440548101,440548,43,女,在婚（有配偶）,否,5,,不适用
440507103,380667,36,男,在婚（有配偶）,否,5,,不适用
440512101,440512,77,男,丧偶,否,3,,不适用
441257101,441257,56,男,在婚（有配偶）,否,5,,不适用
440543102,440543,44,女,在婚（有配偶）,否,5,,不适用
441239102,441239,48,女,在婚（有配偶）,否,6,,不适用
440537101,440537,61,女,在婚（有配偶）,否,5,,不适用
440534102,440534,37,女,在婚（有配偶）,否,5,,不适用
440516102,440516,43,女,在婚（有配偶）,否,5,,不适用
441232101,441232,50,男,未婚,否,4,,不适用
441241103,441241,29,男,未婚,,,高中/中专/技校/职高,
441241101,441241,56,女,在婚（有配偶）,否,5,,不适用
440513106,535887,16,女,未婚,,,初中,
440502102,440502,30,男,在婚（有配偶）,,,文盲/半文盲,
441252105,441252,17,男,未婚,,,小学,
440505101,440505,64,男,在婚（有配偶）,否,5,,不适用
440530102,440530,76,女,在婚（有配偶）,否,4,,不适用
440483106,440483,21,女,未婚,否,5,,不适用
440535101,440535,64,男,在婚（有配偶）,是,5,,不适用
440533102,440533,45,男,在婚（有配偶）,,,文盲/半文盲,
441246103,441246,22,女,未婚,,,不适用,
441246102,441246,59,男,在婚（有配偶）,否,4,,不适用
441246101,441246,55,女,在婚（有配偶）,否,3,,不适用
440533101,440533,81,女,丧偶,否,5,,不适用
441237101,441237,54,男,在婚（有配偶）,否,5,,不适用
440506101,440506,62,男,未婚,否,4,,不适用
440507104,380667,36,女,在婚（有配偶）,否,5,,不适用
440488101,440488,48,男,在婚（有配偶）,是,5,,不适用
440508102,440508,47,男,在婚（有配偶）,否,5,,不适用
440531102,440531,43,女,在婚（有配偶）,否,5,,不适用
440492101,440492,39,男,在婚（有配偶）,否,5,,不适用
440494101,440494,59,男,在婚（有配偶）,否,5,,不适用
441260102,441260,55,女,在婚（有配偶）,否,3,,不适用
440519104,440519,21,女,未婚,,,初中,
440527107,440527,29,女,在婚（有配偶）,否,5,,不适用
441262102,441262,39,女,在婚（有配偶）,否,4,,不适用
440524101,440524,37,男,在婚（有配偶）,是,5,,不适用
440527101,440527,61,男,在婚（有配偶）,是,5,,不适用
440502101,440502,53,女,丧偶,否,5,,不适用
440557102,440557,37,女,在婚（有配偶）,否,5,,不适用
441254102,441254,63,女,在婚（有配偶）,否,5,,不适用
441255101,441255,73,男,在婚（有配偶）,否,4,,不适用
440501102,440501,46,女,在婚（有配偶）,否,5,,不适用
441261102,441261,39,女,在婚（有配偶）,否,5,,不适用
441245101,441245,69,男,在婚（有配偶）,否,4,,不适用
440516105,440516,16,女,未婚,否,5,,不适用
440516101,440516,48,男,在婚（有配偶）,否,6,,不适用
440537104,440537,31,女,在婚（有配偶）,,,高中/中专/技校/职高,
441257102,441257,43,女,在婚（有配偶）,否,5,,不适用
440496102,440496,54,女,在婚（有配偶）,否,5,,不适用
440496101,440496,62,男,在婚（有配偶）,否,5,,不适用
440495105,440495,25,女,未婚,否,5,,不适用
440538101,440538,56,男,在婚（有配偶）,是,5,,不适用
440539101,440539,72,女,在婚（有配偶）,否,5,,不适用
440493104,440493,49,女,在婚（有配偶）,否,5,,不适用
441262101,441262,43,男,在婚（有配偶）,,,小学,
440544102,440544,30,女,在婚（有配偶）,否,5,,不适用
440485103,440485,30,男,未婚,,,文盲/半文盲,
440518104,440518,29,女,在婚（有配偶）,否,5,,不适用
440500101,440500,43,女,在婚（有配偶）,否,5,,不适用
441239101,441239,49,男,在婚（有配偶）,否,5,,不适用
440483105,440483,23,男,未婚,,,高中/中专/技校/职高,
440548105,440548,84,女,在婚（有配偶）,,,文盲/半文盲,
440496103,440496,28,男,未婚,否,5,,不适用
440477104,440477,25,女,在婚（有配偶）,否,5,,不适用
440555102,440555,54,女,在婚（有配偶）,否,5,,不适用
440550102,440550,49,男,未婚,,,文盲/半文盲,
440547105,440547,16,女,未婚,否,5,,不适用
440546101,440546,20,男,未婚,否,5,,不适用
440481101,440481,56,女,在婚（有配偶）,否,5,,不适用
440544105,440544,33,男,未婚,,,初中,
440555103,440555,30,男,在婚（有配偶）,,,文盲/半文盲,
440553102,440553,36,男,在婚（有配偶）,,,初中,
441235102,441235,44,女,在婚（有配偶）,否,5,,不适用
440518102,440518,60,女,在婚（有配偶）,否,6,,不适用
441233103,441233,19,女,未婚,,,初中,
440491101,440491,42,女,在婚（有配偶）,否,5,,不适用
440537108,440537,19,男,未婚,否,6,,不适用
440481104,440481,32,男,未婚,,,小学,
440538103,440538,25,女,未婚,,,初中,
440534103,440534,17,女,未婚,,,小学,
440488102,440488,48,女,在婚（有配偶）,是,5,,不适用
441253105,441253,77,女,丧偶,否,4,,不适用
440504102,440504,63,女,在婚（有配偶）,否,5,,不适用
440531101,440531,50,男,在婚（有配偶）,否,5,,不适用
440513102,440513,67,女,在婚（有配偶）,否,3,,不适用
441237102,441237,51,女,在婚（有配偶）,否,5,,不适用
440507101,440507,74,男,在婚（有配偶）,否,4,,不适用
440542102,440542,67,男,在婚（有配偶）,,,小学,
440556102,440556,58,女,在婚（有配偶）,否,5,,不适用
440545101,440545,56,男,在婚（有配偶）,否,5,,不适用
440495102,440495,55,男,在婚（有配偶）,否,5,,不适用
440518103,440518,32,男,在婚（有配偶）,否,6,,不适用
441238101,441238,42,女,在婚（有配偶）,否,4,,不适用
320244101,320244,57,男,在婚（有配偶）,是,5,初中,不适用
440545431,440545,55,女,在婚（有配偶）,否,5,,不适用
440495104,440495,17,男,未婚,否,5,,不适用
440525101,440525,76,男,在婚（有配偶）,否,5,,不适用
441254101,441254,62,男,在婚（有配偶）,否,5,,不适用
440552102,440552,61,男,在婚（有配偶）,否,5,,不适用
440527103,440527,36,男,在婚（有配偶）,,,大专,
440537106,440537,26,男,未婚,,,小学,
440493103,367660,27,女,在婚（有配偶）,否,5,,不适用
441238104,441238,17,女,未婚,否,4,,不适用
440488103,440488,23,男,在婚（有配偶）,,,初中,
440547101,440547,50,男,离婚,否,5,,不适用
441235101,441235,49,男,在婚（有配偶）,,,小学,
440501103,440501,26,男,在婚（有配偶）,,,高中/中专/技校/职高,
441259101,441259,51,女,在婚（有配偶）,否,5,,不适用
441253101,441253,52,女,丧偶,否,5,,不适用
440537107,440537,21,女,未婚,,,初中,
440557103,440557,18,女,未婚,否,5,,不适用
441237104,441237,20,男,未婚,否,5,,不适用
441245102,441245,67,女,在婚（有配偶）,否,4,,不适用
441256104,441256,18,女,未婚,,,初中,
440505104,440505,25,女,在婚（有配偶）,,,不知道,
440534101,440534,42,男,在婚（有配偶）,否,5,,不适用
440555431,440555,20,女,在婚（有配偶）,否,5,,不适用
440515104,440515,16,女,未婚,否,6,,小学
441251103,441251,22,女,未婚,,,高中/中专/技校/职高,
441259105,441259,21,男,未婚,否,5,,不适用
440553101,440553,36,女,在婚（有配偶）,否,5,,不适用
440503102,440503,29,男,在婚（有配偶）,否,5,,不适用
440559102,440559,63,女,在婚（有配偶）,否,5,,不适用
440495103,440495,23,男,未婚,,,小学,
441562102,441562,48,女,在婚（有配偶）,否,7,,不适用
441526101,441526,50,男,在婚（有配偶）,否,7,,不适用
441564105,441564,36,女,在婚（有配偶）,否,7,,不适用
441995104,975627,33,女,在婚（有配偶）,否,7,,不适用
441526103,441526,23,男,未婚,否,7,,不适用
441522103,441522,32,女,在婚（有配偶）,否,7,,不适用
441524103,441524,28,男,未婚,,,高中/中专/技校/职高,
441524105,441524,24,男,未婚,,,大专,
441996102,441996,60,男,在婚（有配偶）,否,7,,不适用
441523103,441523,22,男,未婚,否,7,,不适用
441997101,441997,50,男,在婚（有配偶）,否,7,,不适用
441997431,441997,29,女,在婚（有配偶）,否,7,,不适用
441524104,441524,26,男,未婚,,,高中/中专/技校/职高,
441392101,441392,65,男,在婚（有配偶）,否,4,,不适用
441519107,441519,18,女,未婚,否,7,,不适用
441995103,975627,36,男,在婚（有配偶）,否,7,,不适用
441524101,441524,65,男,在婚（有配偶）,否,7,,不适用
441989101,441989,34,男,在婚（有配偶）,否,7,,不适用
441556102,441556,54,女,在婚（有配偶）,否,7,,不适用
441526102,441526,47,女,在婚（有配偶）,否,7,,不适用
441400101,441400,46,男,在婚（有配偶）,是,7,,不适用
441995102,441995,58,男,在婚（有配偶）,否,7,,不适用
441564106,441564,29,女,在婚（有配偶）,否,7,,不适用
441400104,441400,45,女,在婚（有配偶）,否,7,,不适用
441519102,441519,70,男,在婚（有配偶）,否,7,,不适用
441564101,441564,62,男,在婚（有配偶）,否,7,,不适用
441519101,441519,49,男,在婚（有配偶）,否,7,,不适用
441986105,441986,73,女,丧偶,否,7,,不适用
441519103,441519,38,男,在婚（有配偶）,否,7,,不适用
441396101,441396,51,男,在婚（有配偶）,否,7,,不适用
441395101,441395,47,男,在婚（有配偶）,否,7,,不适用
441564104,441564,29,男,在婚（有配偶）,是,7,,不适用
441395102,441395,44,男,在婚（有配偶）,否,6,,不适用
441394101,441394,52,男,在婚（有配偶）,否,4,,不适用
441986101,441986,43,男,在婚（有配偶）,否,7,,不适用
441989102,441989,33,女,在婚（有配偶）,否,7,,不适用
441996101,441996,60,女,在婚（有配偶）,否,3,,不适用
441996103,441996,32,男,在婚（有配偶）,否,7,,不适用
441558101,441558,34,男,在婚（有配偶）,否,7,,不适用
441524102,441524,59,女,在婚（有配偶）,否,7,,不适用
441998101,441998,59,男,在婚（有配偶）,否,7,,不适用
441396102,441396,47,女,在婚（有配偶）,否,7,,不适用
441556101,441556,53,男,在婚（有配偶）,否,7,,不适用
441394104,441394,19,女,未婚,,,初中,
441562105,441562,23,女,未婚,,,高中/中专/技校/职高,
441562106,441562,21,男,未婚,否,7,,不适用
441522102,441522,79,女,丧偶,否,4,,不适用
441564102,441564,58,女,在婚（有配偶）,否,7,,不适用
441523101,441523,47,男,在婚（有配偶）,否,7,,不适用
441997103,441997,29,男,在婚（有配偶）,否,7,,不适用
441394102,441394,52,女,在婚（有配偶）,否,7,,不适用
441519111,441519,68,女,在婚（有配偶）,否,7,,不适用
441522101,441522,39,男,在婚（有配偶）,是,7,,不适用
441995101,441995,55,女,在婚（有配偶）,否,7,,不适用
441523102,441523,46,女,在婚（有配偶）,否,7,,不适用
441562103,441562,27,男,未婚,,,初中,
441562104,441562,25,女,未婚,,,高中/中专/技校/职高,
